year,site,yield_mg_ha,soilp_h,soilk_ppm,soilp_ppm,om_pct,previous_crop,total_gdd,total_prcp,avg_t2m,gdd_early,gdd_mid,gdd_late,prcp_early,prcp_mid,prcp_late,t2m_s6,t2m_s7,t2m_s8,prev_crop_simple
2019,MNH1,10.89583974,6.3,262.0,69.0,5.2,soybean,1255.995,655.33,15.0716470588235,568.945,628.445,58.605,263.48,245.81,146.04,17.9317647058824,18.0535294117647,8.90411764705882,Soybean
2015,MNH1,8.413891533,6.2,109.0,19.0,4.2,soybean,1508.74,559.77,17.852431372549,479.005,798.11,231.625,214.81,289.5,55.46,19.085,20.2270588235294,14.83,Soybean
2022,INH1,14.19114229,6.9,160.0,23.0,3.6,corn,1719.02,348.05,21.9506333333333,461.71,796.58,460.73,104.46,151.21,92.38,25.1986666666667,22.9464285714286,23.4773333333333,Corn
2016,IAH2,12.17211826,5.9,159.0,42.0,,soybean,1695.22,656.65,19.6703529411765,370.655,863.03,461.535,193.74,248.49,214.42,24.1788235294118,22.4488235294118,21.5129411764706,Soybean
2014,GAH1,2.051197548,,,,,cotton,2215.065,643.96,24.3794154411765,458.335,970.63,786.1,321.05,180.47,142.44,26.590625,26.2675,27.55125,Cotton
2023,DEH1,10.30164952,6.2,192.0,205.0,1.5,soybean,1873.365,522.14,22.8496047619048,399.0,893.72,580.645,138.13,230.53,153.48,25.3933333333333,26.4321428571429,24.322,Soybean
2021,WIH1,12.62697198,6.4,316.0,132.0,5.1,soybean,1725.355,405.27,20.0796102941176,480.03,841.7,403.625,121.37,182.22,101.68,22.805625,23.2688235294118,19.883125,Soybean
2017,WIH2,10.53807075,6.9,201.0,47.0,3.2,soybean,1364.205,602.95,16.8051666666667,415.27,654.34,294.595,243.49,213.32,146.14,18.8361111111111,16.0972222222222,19.37,Soybean
2014,TXH1,8.421449482,,,,,wheat,2183.705,535.24,22.8731241830065,332.385,987.03,864.29,93.83,325.44,115.97,25.6964705882353,27.095,28.2176470588235,Wheat
2017,NCH1,6.940221165,5.4,189.0,66.0,3.4,Small Grains and Double Crop soybean,1965.66,639.62,24.1506238095238,489.77,877.16,598.73,164.97,238.7,235.95,27.2692857142857,25.1242857142857,26.7471428571429,Soybean
2023,WIH1,14.11509926,7.1,124.0,91.0,4.1,soybean,1652.925,402.19,19.1735816993464,413.405,853.235,386.285,55.58,196.27,150.34,22.57,22.3488235294118,19.5405555555556,Soybean
2021,WIH1,13.4504838,6.4,316.0,132.0,5.1,soybean,1725.355,405.27,20.0796102941176,480.03,841.7,403.625,121.37,182.22,101.68,22.805625,23.2688235294118,19.883125,Soybean
2018,IAH4,12.46189301,,,,,soybean,1744.95,740.24,20.2076617647059,638.125,847.03,259.795,275.17,297.2,167.87,23.5025,22.285625,19.7964705882353,Soybean
2022,GEH1,2.75361764,,,,,,1232.975,327.46,15.5476078947368,414.94,674.47,143.565,97.22,125.52,104.72,19.6468421052632,13.4321052631579,9.93526315789474,Other
2023,TXH3,2.519217272,8.1,442.0,36.0,2.4,Sorghum,1959.42,301.85,28.0104807692308,438.915,825.155,695.35,226.04,74.76,1.05,31.0233333333333,30.9523076923077,33.7341666666667,Sorghum
2014,DEH1,13.38080309,,,,,soybean,1825.78,411.78,22.5321619047619,441.325,821.88,562.575,122.79,192.05,96.94,24.2013333333333,23.5271428571429,23.464,Soybean
2016,WIH1,10.3790596,7.0,130.0,49.0,3.1,soybean,1514.275,650.17,19.3395333333333,396.82,752.27,365.185,171.6,308.85,169.72,22.8653333333333,21.485,20.015625,Soybean
2022,SCH1,1.569819403,6.9,100.0,52.0,4.5,corn,2211.78,442.19,24.8230041666667,584.015,997.65,630.115,114.14,190.59,137.46,28.4906666666667,26.93875,26.17375,Corn
2021,NCH1,5.010115342,6.15,87.5,62.5,1.2,peanut,2089.41,691.18,23.4574875,451.675,935.05,702.685,150.29,397.8,143.09,26.1346666666667,25.423125,26.7913333333333,Peanut
2023,MOH1,8.128873798,7.0,136.0,28.0,3.1,soybean,2053.595,381.48,22.5107095588235,697.785,934.75,421.06,70.75,228.83,81.9,25.280625,21.7847058823529,23.2835294117647,Soybean
2015,ILH1,11.16960846,,,,,soybean,1742.46,593.3,21.2386666666667,454.24,795.37,492.85,226.6,240.25,126.45,24.44375,23.6846666666667,21.45375,Soybean
2017,IAH1,12.7098253,6.1,149.0,23.0,4.8,soybean,1902.08,487.73,20.1242456140351,456.24,951.025,494.815,172.94,159.46,155.33,22.4922222222222,22.3155555555556,20.4694736842105,Soybean
2022,MIH1,12.00619973,6.4,110.0,34.0,2.0,soybean,1501.46,407.59,18.2134080882353,479.72,766.41,255.33,135.59,190.77,81.23,20.5623529411765,20.47125,15.8258823529412,Soybean
2021,IAH3,13.19501938,5.9,188.0,63.0,4.1,soybean,1888.33,407.39,21.1821580882353,496.895,910.065,481.37,128.54,200.32,78.53,24.2976470588235,24.89,20.6894117647059,Soybean
2017,NEH4,2.883546715,5.6,529.0,32.0,2.4,corn,1830.06,588.05,19.521201754386,625.06,940.04,264.96,225.9,190.93,171.22,22.4972222222222,21.5505555555556,19.7633333333333,Corn
2014,GAH1,2.403588059,,,,,cotton,2215.065,643.96,24.3794154411765,458.335,970.63,786.1,321.05,180.47,142.44,26.590625,26.2675,27.55125,Cotton
2014,MOH2,8.421856857,,,,,soybean,2015.47,705.32,19.9940894736842,674.215,1019.72,321.535,205.11,277.75,222.46,26.4831578947368,20.8878947368421,18.5410526315789,Soybean
2021,IAH3,11.34274547,5.9,188.0,63.0,4.1,soybean,1888.33,407.39,21.1821580882353,496.895,910.065,481.37,128.54,200.32,78.53,24.2976470588235,24.89,20.6894117647059,Soybean
2018,WIH2,8.65377853,6.9,201.0,47.0,3.2,soybean,1444.915,801.62,19.0154458333333,463.045,739.42,242.45,191.53,404.96,205.13,23.9493333333333,20.953125,18.6973333333333,Soybean
2015,ONH1,12.71520248,,,,,wheat,1342.15,401.48,17.3254448529412,318.415,642.6,381.135,145.72,161.92,93.84,21.565625,20.4611764705882,20.8011764705882,Wheat
2019,TXH3,10.82551562,8.3,162.0,12.0,1.1,,2171.215,502.03,25.1392416666667,423.05,949.715,798.45,236.15,236.97,28.91,26.8313333333333,27.178125,29.394,Other
2020,MNH1,9.972922485,6.6,200.0,54.0,3.4,soybean,1458.03,539.12,16.9278725490196,528.62,725.84,203.57,250.49,236.08,52.55,22.6770588235294,15.5088235294118,15.3311111111111,Soybean
2021,NYH2,7.936971749,8.0,53.0,8.0,3.1,soybean,1520.435,763.58,17.9649281045752,534.2,760.22,226.015,213.84,300.45,249.29,22.7617647058824,18.0976470588235,15.2111111111111,Soybean
2020,MOH1,7.726607955,6.1,100.0,21.0,2.4,soybean,1718.23,475.68,21.9763333333333,605.205,787.655,325.37,172.86,231.72,71.1,24.4042857142857,23.4228571428571,18.375,Soybean
2022,IAH3,12.03695589,6.6,194.0,47.0,4.8,soybean,1762.965,341.44,20.6382058823529,507.035,876.16,379.77,137.57,157.46,46.41,24.968125,23.100625,21.41625,Soybean
2023,TXH2,11.37618099,7.8,418.0,37.0,2.2,Sorghum,1891.69,265.52,24.3432285714286,379.975,733.89,777.825,61.22,188.98,15.32,23.476,25.8,31.946,Sorghum
2016,INH1,6.579525261,6.0,123.0,6.0,2.8,soybean,1707.215,528.37,22.2911619047619,487.265,769.94,450.01,124.49,270.96,132.92,25.4164285714286,23.4921428571429,22.9457142857143,Soybean
2014,IAH1,8.092954893,,,,,soybean,1515.415,669.46,19.3315791666667,514.96,737.51,262.945,258.76,218.53,192.17,21.8225,23.8333333333333,15.9975,Soybean
2021,ILH1,12.7933063,,,,,,1816.49,617.04,21.3224958333333,417.365,808.195,590.93,169.96,323.63,123.45,24.08875,22.89,25.135625,Other
2022,DEH1,10.71004737,6.6,136.0,75.0,1.2,soybean,1955.325,393.8,23.394,384.24,904.94,666.145,121.3,173.15,99.35,27.0173333333333,28.0166666666667,25.7993333333333,Soybean
2015,MOH2,7.168960925,7.1,93.5,38.5,1.8,soybean,1872.315,637.01,22.6405666666667,476.23,863.025,533.06,278.56,311.66,46.79,25.8953333333333,24.784,21.9873333333333,Soybean
2016,ONH2,12.30883615,,,,,soybean,1804.69,242.66,20.067091503268,444.135,983.275,377.28,66.77,113.91,61.98,24.5694117647059,23.67,20.5772222222222,Soybean
2021,INH1,8.971382935,6.9,165.0,25.0,3.9,soybean,1601.92,434.32,22.6216923076923,457.675,664.79,479.455,189.15,127.28,117.89,22.9561538461538,24.7166666666667,25.5830769230769,Soybean
2021,WIH2,12.75815641,6.8,152.0,64.0,4.5,soybean,1561.51,450.9,18.8113419117647,529.185,760.17,272.155,153.43,217.16,80.31,23.0788235294118,18.613125,17.59,Soybean
2022,MIH1,7.78884005,6.4,110.0,34.0,2.0,soybean,1501.46,407.59,18.2134080882353,479.72,766.41,255.33,135.59,190.77,81.23,20.5623529411765,20.47125,15.8258823529412,Soybean
2022,NYH3,11.09481318,8.0,45.0,15.0,3.5,soybean,1546.13,447.48,17.8378333333333,481.485,843.105,221.54,133.02,235.42,79.04,20.7838888888889,19.6583333333333,13.6866666666667,Soybean
2020,NEH2,4.980485051,,,,,,1764.65,270.2,21.1032977941176,533.68,884.235,346.735,133.43,108.15,28.62,24.64125,25.46625,17.07375,Other
2023,MOH2,10.17215885,7.4,148.0,63.0,2.3,soybean,2092.41,371.85,23.6398419117647,596.965,975.81,519.635,84.91,249.93,37.01,25.144375,25.205625,22.0125,Soybean
2021,MIH1,13.6387868,7.0,106.0,58.0,2.4,soybean,1653.17,620.43,19.9602316176471,497.08,774.77,381.32,232.06,204.99,183.38,22.554375,23.446875,19.795625,Soybean
2018,IAH4,8.696460545,,,,,soybean,1744.95,740.24,20.2076617647059,638.125,847.03,259.795,275.17,297.2,167.87,23.5025,22.285625,19.7964705882353,Soybean
2023,NCH1,6.705439295,5.6,98.0,91.0,0.8,wheat,2125.91,575.4,24.0668708333333,448.755,949.01,728.145,152.33,228.99,194.08,27.63,27.3533333333333,28.586875,Wheat
2021,ILH1,11.23227437,,,,,,1816.49,617.04,21.3224958333333,417.365,808.195,590.93,169.96,323.63,123.45,24.08875,22.89,25.135625,Other
2022,NCH1,10.41503932,6.0,108.0,34.0,1.3,peanut,2149.605,481.51,25.324119047619,529.87,923.155,696.58,109.11,214.95,157.45,27.4086666666667,28.925,27.106,Peanut
2016,WIH2,9.878682956,6.8,78.0,4.0,3.1,soybean,1464.68,618.63,19.2962291666667,454.155,741.555,268.97,203.22,275.55,139.86,22.392,20.5626666666667,18.4975,Soybean
2019,GAH2,13.00372576,5.7,71.0,38.0,1.2,soybean,2080.15,418.23,25.4011,478.19,913.005,688.955,101.79,199.59,116.85,28.3578571428571,28.6093333333333,27.155,Soybean
2021,DEH1,10.06918947,6.1,115.0,103.0,1.0,soybean,1891.885,504.73,23.132219047619,393.575,834.16,664.15,114.83,214.93,174.97,26.3286666666667,24.9035714285714,26.3646666666667,Soybean
2014,IAH1,8.831535558,,,,,soybean,1515.415,669.46,19.3315791666667,514.96,737.51,262.945,258.76,218.53,192.17,21.8225,23.8333333333333,15.9975,Soybean
2017,NEH4,2.727255219,5.6,529.0,32.0,2.4,corn,1830.06,588.05,19.521201754386,625.06,940.04,264.96,225.9,190.93,171.22,22.4972222222222,21.5505555555556,19.7633333333333,Corn
2014,TXH2,4.431973429,,,,,,2453.15,421.81,26.8839191176471,639.715,1048.495,764.94,197.73,122.4,101.68,28.76125,29.721875,30.870625,Other
2019,MOH1,8.408856314,7.0,143.0,25.0,3.0,soybean,1924.32,630.55,23.4584714285714,512.125,867.45,544.745,238.25,212.07,180.23,25.32,25.3764285714286,22.802,Soybean
2017,IAH4,10.81298634,6.1,106.0,11.0,4.6,soybean,1788.85,461.56,21.0550367647059,476.78,864.635,447.435,141.47,148.75,171.34,22.57125,21.8747058823529,20.878125,Soybean
2022,MIH1,8.691439131,6.4,110.0,34.0,2.0,soybean,1501.46,407.59,18.2134080882353,479.72,766.41,255.33,135.59,190.77,81.23,20.5623529411765,20.47125,15.8258823529412,Soybean
2021,NYH3,13.12409192,7.6,63.0,13.0,3.5,soybean,1520.435,763.58,17.9649281045752,534.2,760.22,226.015,213.84,300.45,249.29,22.7617647058824,18.0976470588235,15.2111111111111,Soybean
2020,TXH1,8.52198997,8.1,285.0,39.0,1.6,,2178.885,487.45,25.0496333333333,492.835,882.15,803.9,144.0,283.96,59.49,27.0766666666667,27.4433333333333,28.525625,Other
2014,ILH1,11.53422472,,,,,soybean,1646.435,625.69,20.5182916666667,478.395,715.615,452.425,207.78,202.53,215.38,21.3893333333333,22.112,24.841875,Soybean
2014,ONH1,9.256390062,,,,,wheat,1123.105,473.68,15.6458823529412,380.905,586.69,155.51,141.52,219.81,112.35,18.5076470588235,17.9770588235294,14.1947058823529,Wheat
2019,ONH2,8.587962154,,,,,soybean,1322.255,429.39,17.381825,578.29,655.295,88.67,125.1,195.32,108.97,19.596,19.3213333333333,12.690625,Soybean
2023,TXH3,5.304614227,8.1,442.0,36.0,2.4,Sorghum,1959.42,301.85,28.0104807692308,438.915,825.155,695.35,226.04,74.76,1.05,31.0233333333333,30.9523076923077,33.7341666666667,Sorghum
2016,NEH4,10.70378439,,,,,,1746.63,449.2,20.951925,670.745,804.65,271.235,160.19,226.32,62.69,22.41125,21.34,15.376875,Other
2015,NYH3,7.184160518,7.8,49.0,21.0,2.4,Fallow most of 2014 winter planted in fall of 2014 then sprayed with Glystar 24 floz/a on 5/3/15  and killed spring of 2015 spray,1408.705,588.75,16.8255,485.315,774.4,148.99,268.52,143.64,176.59,21.1627777777778,18.4427777777778,12.7883333333333,Fallow
2023,NYH2,9.275883459,7.9,55.0,13.0,3.1,soybean,1461.5,513.21,16.9851666666667,442.65,808.13,210.72,163.16,254.32,95.73,20.2233333333333,19.6011111111111,15.44,Soybean
2019,TXH1,11.01430206,8.3,91.0,5.0,0.6,,2224.655,503.6,25.2526041666667,434.61,970.86,819.185,236.16,236.96,30.48,27.0713333333333,27.190625,29.5446666666667,Other
2015,TXH1,10.95590422,,,,,corn,1856.305,765.88,23.0051,371.97,779.56,704.775,243.5,390.69,131.69,24.1314285714286,26.0606666666667,26.23,Corn
2021,INH1,11.88254742,6.9,165.0,25.0,3.9,soybean,1601.92,434.32,22.6216923076923,457.675,664.79,479.455,189.15,127.28,117.89,22.9561538461538,24.7166666666667,25.5830769230769,Soybean
2016,GAH1,7.485310987,6.6,164.0,128.0,1.0,peanut,1927.48,412.09,25.511021978022,414.35,840.235,672.895,106.83,152.96,152.3,27.0630769230769,28.7857142857143,29.2,Peanut
2023,OHH1,13.30845218,7.6,128.0,41.0,5.3,soybean,1692.55,414.07,17.5548631578947,622.0,884.575,185.975,158.44,154.02,101.61,20.7973684210526,18.8021052631579,12.19,Soybean
2015,IAH3,10.80736945,6.5,114.0,38.0,3.4,soybean,1581.28,639.97,20.1512416666667,386.22,730.93,464.13,213.29,261.85,164.83,23.8046666666667,22.5253333333333,19.245625,Soybean
2020,MIH1,4.155973114,6.3,143.0,26.0,1.8,soybean,1407.04,450.83,18.407875,493.06,708.765,205.215,177.77,173.97,99.09,22.4453333333333,19.46625,15.6493333333333,Soybean
2015,NCH1,10.05134949,,,,,wheat/double crop soybean,2006.8,521.23,24.8060285714286,460.315,908.61,637.875,167.83,178.41,174.99,28.2364285714286,27.3642857142857,26.3335714285714,Soybean
2015,ONH1,13.05844658,,,,,wheat,1342.15,401.48,17.3254448529412,318.415,642.6,381.135,145.72,161.92,93.84,21.565625,20.4611764705882,20.8011764705882,Wheat
2022,IAH4,15.03348441,5.9,297.0,77.0,4.8,soybean,1732.935,372.72,20.8942916666667,536.49,872.82,323.625,196.03,119.9,56.79,23.5726666666667,23.680625,20.1473333333333,Soybean
2020,GAH2,5.086438345,6.3,109.0,16.0,2.7,soybean,2134.47,516.99,24.4567875,551.705,1003.25,579.515,103.32,212.66,201.01,28.768,27.375,26.6973333333333,Soybean
2020,NYH2,12.74442633,8.07,48.0,9.0,3.8,soybean,1535.875,380.33,18.2635882352941,542.23,798.195,195.45,122.13,143.54,114.66,21.55,18.7611764705882,14.1747058823529,Soybean
2018,KSH1,12.02126397,,,,,sorghum,2107.045,561.52,24.9135791666667,657.21,915.59,534.245,117.44,272.18,171.9,25.8686666666667,24.4686666666667,25.7066666666667,Sorghum
2018,NCH1,11.751363,5.6,141.0,56.0,1.3,,2127.13,913.7,25.4400904761905,593.7,888.935,644.495,190.2,376.73,346.77,25.8371428571429,26.2721428571429,25.2414285714286,Other
2016,TXH1,3.392646077,7.9,341.0,43.0,,corn,2027.265,788.36,23.4158125,397.45,831.56,798.255,283.11,451.5,53.75,24.386,26.514,27.673125,Corn
2023,DEH1,17.22301023,6.2,192.0,205.0,1.5,soybean,1873.365,522.14,22.8496047619048,399.0,893.72,580.645,138.13,230.53,153.48,25.3933333333333,26.4321428571429,24.322,Soybean
2015,ONH1,12.09935431,,,,,wheat,1342.15,401.48,17.3254448529412,318.415,642.6,381.135,145.72,161.92,93.84,21.565625,20.4611764705882,20.8011764705882,Wheat
2022,IAH2,4.285148765,5.9,196.0,59.0,3.9,soybean,1722.19,318.6,21.5339625,506.005,849.49,366.695,150.86,118.63,49.11,25.034,24.1966666666667,21.0166666666667,Soybean
2019,IAH4,12.7576478,6.3,177.0,42.0,4.5,soybean,1469.84,486.51,20.4686648351648,487.205,657.045,325.59,133.63,127.82,225.06,21.7961538461538,19.9,22.4369230769231,Soybean
2018,TXH1,10.24807732,,,,,,2243.77,366.77,25.3308161764706,426.47,987.565,829.735,161.32,119.28,86.17,30.049375,29.0325,28.99,Other
2016,NEH4,9.421333309,,,,,,1746.63,449.2,20.951925,670.745,804.65,271.235,160.19,226.32,62.69,22.41125,21.34,15.376875,Other
2019,IAH4,13.68812441,6.3,177.0,42.0,4.5,soybean,1469.84,486.51,20.4686648351648,487.205,657.045,325.59,133.63,127.82,225.06,21.7961538461538,19.9,22.4369230769231,Soybean
2021,TXH3,2.646912603,8.0,411.0,14.0,2.6,corn,2395.56,634.9,25.8290375,578.825,1011.565,805.17,278.35,286.84,69.71,26.466,27.32625,28.70125,Corn
2015,IAH1,12.28528824,5.3,118.0,34.0,3.2,soybean,1694.37,629.15,20.4999448529412,441.825,787.805,464.74,225.98,287.75,115.42,23.543125,22.1625,22.33625,Soybean
2015,MOH1,7.645602359,6.4,104.0,18.0,2.3,soybean,1906.59,638.67,22.4369541666667,487.175,879.96,539.455,280.22,312.35,46.1,25.750625,23.9373333333333,23.53125,Soybean
2019,GAH2,13.88487978,5.7,71.0,38.0,1.2,soybean,2080.15,418.23,25.4011,478.19,913.005,688.955,101.79,199.59,116.85,28.3578571428571,28.6093333333333,27.155,Soybean
2014,IAH1,5.326900554,,,,,soybean,1515.415,669.46,19.3315791666667,514.96,737.51,262.945,258.76,218.53,192.17,21.8225,23.8333333333333,15.9975,Soybean
2016,DEH1,7.586887272,5.7,174.0,157.0,2.3,soybean,1765.525,505.89,22.7890047619048,305.845,798.39,661.29,200.31,233.42,72.16,26.6078571428571,27.7121428571429,27.5821428571429,Soybean
2016,WIH1,3.49994008,7.0,130.0,49.0,3.1,soybean,1514.275,650.17,19.3395333333333,396.82,752.27,365.185,171.6,308.85,169.72,22.8653333333333,21.485,20.015625,Soybean
2017,IAH2,10.15957491,6.2,99.0,26.0,3.9,soybean,1759.1,588.37,19.3471307189542,511.34,882.44,365.32,172.0,198.93,217.44,21.4835294117647,19.5011111111111,22.0433333333333,Soybean
2021,SCH1,4.180954434,6.25,112.3,103.1,2.76,soybean,2309.175,706.06,23.2062026143791,496.955,1076.08,736.14,130.7,290.07,285.29,26.7164705882353,26.8088888888889,26.5872222222222,Soybean
2023,GAH2,13.6187499,5.8,165.0,69.0,2.5,cereal rye,2125.17,507.53,24.5910375,490.02,953.39,681.76,111.73,268.86,126.94,28.47,28.016,28.405625,Rye
2022,IAH2,11.66223291,5.9,196.0,59.0,3.9,soybean,1722.19,318.6,21.5339625,506.005,849.49,366.695,150.86,118.63,49.11,25.034,24.1966666666667,21.0166666666667,Soybean
2023,IAH4,17.17296596,5.9,192.0,49.0,3.1,soybean,1919.965,373.41,21.4965294117647,560.775,913.475,445.715,144.6,148.66,80.15,23.7858823529412,25.5805882352941,21.3505882352941,Soybean
2019,IAH1,14.36506941,6.3,177.0,54.0,5.3,soybean,1489.915,455.57,18.7947333333333,586.8,721.725,181.39,119.77,162.89,172.91,19.774,22.4406666666667,18.252,Soybean
2017,COH1,6.281788317,8.3,404.0,34.0,2.65,sugar beet,1465.365,214.27,16.5964673202614,599.835,701.175,164.355,37.36,115.46,61.45,21.5788888888889,13.42,9.34277777777778,Sugar Beet
2015,NYH1,5.244343409,,,,,,,,,,,,,,,,,,Other
2016,WIH2,14.11599485,6.8,78.0,4.0,3.1,soybean,1464.68,618.63,19.2962291666667,454.155,741.555,268.97,203.22,275.55,139.86,22.392,20.5626666666667,18.4975,Soybean
2018,OHH1,11.52351636,,,,,soybean,1788.485,455.04,22.2232571428571,521.07,747.83,519.585,161.13,153.44,140.47,23.1313333333333,22.2364285714286,24.1993333333333,Soybean
2015,IAH3,10.09866047,6.5,114.0,38.0,3.4,soybean,1581.28,639.97,20.1512416666667,386.22,730.93,464.13,213.29,261.85,164.83,23.8046666666667,22.5253333333333,19.245625,Soybean
2021,MNH1,10.04722078,,,,,soybean,1746.23,462.43,20.4410992647059,561.19,851.365,333.675,140.62,253.0,68.81,24.30625,21.22,17.99375,Soybean
2023,DEH1,14.47259507,6.2,192.0,205.0,1.5,soybean,1873.365,522.14,22.8496047619048,399.0,893.72,580.645,138.13,230.53,153.48,25.3933333333333,26.4321428571429,24.322,Soybean
2020,GAH2,8.233795865,6.3,109.0,16.0,2.7,soybean,2134.47,516.99,24.4567875,551.705,1003.25,579.515,103.32,212.66,201.01,28.768,27.375,26.6973333333333,Soybean
2015,ONH2,14.71830404,,,,,soybean,1471.085,434.55,19.1398541666667,343.19,693.405,434.49,157.63,182.59,94.33,22.4966666666667,21.913125,22.53375,Soybean
2018,MNH1,6.424270926,6.5,161.0,28.0,4.8,soybean,1454.81,713.26,16.4432287581699,643.94,743.225,67.645,280.97,323.39,108.9,20.5288235294118,18.6635294117647,9.96555555555556,Soybean
2021,GAH2,14.66817658,6.1,196.0,57.0,2.5,soybean,2076.65,467.5,24.2674916666667,439.72,933.205,703.725,115.31,219.37,132.82,26.366,27.905,27.538,Soybean
2019,NCH1,10.90049561,,,,,soybean,2210.805,527.26,25.7809476190476,628.695,940.97,641.14,143.34,250.84,133.08,26.624,27.485,24.9026666666667,Soybean
2023,SCH1,2.294250014,,,,,Soybeans,1907.505,467.38,24.629010989011,450.9,828.345,628.26,135.92,216.4,115.06,27.835,27.0984615384615,27.3142857142857,Soybean
2021,IAH4,12.22337587,5.9,239.0,52.0,3.0,soybean,2015.555,490.76,20.4289473684211,549.255,1056.04,410.26,120.52,214.41,155.83,24.7321052631579,23.9136842105263,20.1278947368421,Soybean
2015,NYH3,8.815411479,7.8,49.0,21.0,2.4,Fallow most of 2014 winter planted in fall of 2014 then sprayed with Glystar 24 floz/a on 5/3/15  and killed spring of 2015 spray,1408.705,588.75,16.8255,485.315,774.4,148.99,268.52,143.64,176.59,21.1627777777778,18.4427777777778,12.7883333333333,Fallow
2020,DEH1,5.198601293,6.1,117.0,108.0,1.5,soybean,1737.71,536.55,24.1370128205128,396.455,809.835,531.42,68.17,276.11,192.27,28.1438461538462,26.67,24.3892307692308,Soybean
2022,DEH1,6.428036986,6.6,136.0,75.0,1.2,soybean,1955.325,393.8,23.394,384.24,904.94,666.145,121.3,173.15,99.35,27.0173333333333,28.0166666666667,25.7993333333333,Soybean
2016,IAH1,6.802348873,6.8,215.0,110.0,,soybean,1770.625,621.12,20.8214522058824,342.39,884.64,543.595,138.41,337.54,145.17,24.741875,24.0825,22.68375,Soybean
2016,GAH1,4.06518464,6.6,164.0,128.0,1.0,peanut,1927.48,412.09,25.511021978022,414.35,840.235,672.895,106.83,152.96,152.3,27.0630769230769,28.7857142857143,29.2,Peanut
2022,MOH2,6.025696227,7.7,96.0,46.0,2.9,soybean,2103.49,404.13,23.1347095588235,620.97,1004.96,477.56,159.12,172.53,72.48,27.1152941176471,25.294375,23.8605882352941,Soybean
2015,OHH1,8.984335144,,,,,soybean,1564.655,418.76,20.2932666666667,473.605,704.79,386.26,216.44,156.87,45.45,21.816,21.1633333333333,21.222,Soybean
2020,INH1,13.23641746,6.6,105.0,15.0,2.9,soybean,1650.835,392.42,21.6063047619048,427.01,763.11,460.715,134.72,205.15,52.55,22.5292857142857,22.9571428571429,24.2714285714286,Soybean
